"hcode1","hos_hcode","zone_hcode","hmain2","hos_hmain","prov_hcode","prov_hmain","prov2","zone_hmain2","chcode","cathmain","ampr_main_nb","ampr_nb","amprhcode","tumbon_main_nb","tumbon_nb","tumbon","hos_nb"
"13667",ศูนย์บริการสาธารณสุข22 วัดปากบ่อ,"13","13682",ศูนย์บริการสาธารณสุข37 ประสงค์ -สุดสาคร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10340100","34","34",เขตสวนหลวง,"01","01",สวนหลวง,1
"13667",ศูนย์บริการสาธารณสุข22 วัดปากบ่อ,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10200400","20","34",เขตสวนหลวง,"04","01",สวนหลวง,4
"13667",ศูนย์บริการสาธารณสุข22 วัดปากบ่อ,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10070300","07","34",เขตสวนหลวง,"03","01",สวนหลวง,3
"13667",ศูนย์บริการสาธารณสุข22 วัดปากบ่อ,"13","15049",รพ.สิรินธร,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103401","10320100","32","34",เขตสวนหลวง,"01","01",สวนหลวง,1874
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","11469",รพ.เลิดสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10040200","04","04",เขตบางรัก,"02","05",สี่พระยา,213
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10080200","08","04",เขตบางรัก,"02","05",สี่พระยา,642
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10180200","18","04",เขตบางรัก,"02","05",สี่พระยา,1
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","11581",รพ.ผู้สูงอายุขนาดกลางกล้วยน้ำไท 2,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10470100","47","04",เขตบางรัก,"01","05",สี่พระยา,8
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10340100","34","04",เขตบางรัก,"01","05",สี่พระยา,1
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","13660",ศูนย์บริการสาธารณสุข15 ลาดพร้าว,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10170400","17","04",เขตบางรัก,"04","05",สี่พระยา,1
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10370200","37","04",เขตบางรัก,"02","05",สี่พระยา,1
"13668",ศูนย์บริการสาธารณสุข23 สี่พระยา,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","100405","10070300","07","04",เขตบางรัก,"03","05",สี่พระยา,142
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10370100","37","30",เขตจตุจักร,"01","01",ลาดยาว,1
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","11477",รพ.ทหารผ่านศึก,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10140100","14","30",เขตจตุจักร,"01","01",ลาดยาว,7
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","11481",รพ.พระมงกุฎเกล้า,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10370100","37","30",เขตจตุจักร,"01","01",ลาดยาว,4
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","11482",รพ.ภูมิพลอดุลยเดช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10420300","42","30",เขตจตุจักร,"03","01",ลาดยาว,160
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","11537",รพ.กลาง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10080200","08","30",เขตจตุจักร,"02","01",ลาดยาว,3
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","12243",สถาบันพัฒนาสุขภาวะเขตเมือง,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10050200","05","30",เขตจตุจักร,"02","01",ลาดยาว,6
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","13669",ศูนย์บริการสาธารณสุข24  บางเขน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10300100","30","30",เขตจตุจักร,"01","01",ลาดยาว,1
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","13781",รพ.รามาธิบดี  มหาวิทยาลัยมหิดล,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10370200","37","30",เขตจตุจักร,"02","01",ลาดยาว,425
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","13814",รพ.ศิริราช,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10200400","20","30",เขตจตุจักร,"04","01",ลาดยาว,1
"13669",ศูนย์บริการสาธารณสุข24  บางเขน,"13","14641",รพ.ราชพิพัฒน์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","103001","10400304","40","30",เขตจตุจักร,"03","01",ลาดยาว,1
"13670",ศูนย์บริการสาธารณสุข25 ห้วยขวาง,"13","11472",รพ.ราชวิถี,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101701","10370100","37","17",เขตห้วยขวาง,"01","01",ห้วยขวาง,34
"13670",ศูนย์บริการสาธารณสุข25 ห้วยขวาง,"13","11703",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101701","10340100","34","17",เขตห้วยขวาง,"01","01",ห้วยขวาง,6
"13670",ศูนย์บริการสาธารณสุข25 ห้วยขวาง,"13","14173",รพ.ตำรวจ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101701","10070300","07","17",เขตห้วยขวาง,"03","01",ห้วยขวาง,19
"13671",ศูนย์บริการสาธารณสุข26 เจ้าคุณพระประยูรวงศ์,"13","11539",รพ.ตากสิน,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101501","10180200","18","15",เขตธนบุรี,"02","01",วัดกัลยาณ์,668
"13671",ศูนย์บริการสาธารณสุข26 เจ้าคุณพระประยูรวงศ์,"13","11540",รพ.หลวงพ่อทวีศักดิ์ ชุตินฺธโร อุทิศ,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101501","10230200","23","15",เขตธนบุรี,"02","01",วัดกัลยาณ์,15
"13671",ศูนย์บริการสาธารณสุข26 เจ้าคุณพระประยูรวงศ์,"13","11541",รพ.เจริญกรุงประชารักษ์,กรุงเทพฯ,กรุงเทพฯ,"1000","13","101501","10310100","31","15",เขตธนบุรี,"01","01",วัดกัลยาณ์,2
