"hcode","hname","hlevel","hclass","drug_store","clinic","clinic_lab","private_hospital","datein","datein_fyear","dateout","htype","htype_name","subtype","sub_type_name","sub_type_name_uhosnet","innovation_unit","uhosnet","status_uc","catm6","province_id","prov","ampr","tumbon","nhso_zone","nhso_zonename","latitude","longitude","ingest_tm"
"20795",ทนต์ประดิษฐ์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20797",แสงเพชรทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20800",คลินิกทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20807",คลินิกเทพการุญทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20813",ศูนย์ครอบครัวฟันดีคลินิกทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20814",คลินิกทันตแพทย์ 21,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21363",กัญบุศร์คลินิกการแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21367",หนองจอกคลินิกเวชกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22107",คลินิกทันตกรรม ยู สไมล์ เดนทอลคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22117",บางกอกเฮ็ลธ์แคร์คลินิกเทคนิคการแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21078",คลินิกประดิษฐ์ทนต์ ชั้น 2,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21085",ยิ่งเฮงทำฟัน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21086",คลินิกทันตกรรมชั้นสอง,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21089",เริ่มทันตคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21110",วุฒากาศคลินิคทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21111",ทันตวิชชิระ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21117",คลินิกรัชดาทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21122",คลินิกทันตกรรมชั้นสอง,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21135",คลินิกหล่อศิลป์การแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20833",สไมล์ทันตกรรมคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20844",เด็นทัลพรีมาคลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20853","61 ทันตแพทย์คลินิก","36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20860",สถานพยาบาลทันตแพทย์สุขุมวิท 9,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20864",คลินิกทันตกรรมไอเดนท์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20868",คลินิกกิตติวัฒน์ทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20879",สำนักงานทันตแพทย์คลินิก,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20896",ศิริพรทันตแพทย์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21172",คลินิกคงธนาแผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21184",โอสถชาญเวช,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21186",บ้านสีดาสถานพยาบาลแผนโบราณ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21200",คลินิกหมอสายใยแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21206",แผนไทย อ.เล็ก จันทสิโร,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21208",ทุ่งสองห้องเวชกรรมแผนโบราณ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21230",ปัญญาเวชแผนโบราณ,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100000","1000",กรุงเทพฯ,-,-,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22367",ทวีชัยคลินิกเวชกรรม สาขาท่าพระจันทร์,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"22524",ฝ่ายแพทย์หลวงพระบรมมหาราชวัง,"36",R0201,,,,,2016-10-01 00:00:00.000,"2017",,"0012",รัฐนอก สธ.,"001217",สังกัดสำนักพระราชวัง,รัฐนอก สธ.,,,"4","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,13.724600,100.633100,"20230425104911"
"21238",คลินิกแพทย์แผนไทยเชตุพน,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21240",คลินิกกลิ่นหอมแผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"20810",ทันตแพทย์ประภาคลินิกทันตกรรม,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
"21181",เพ็ญพิศาคลินิกแพทย์แผนไทย,"36",Z,,,,,2009-04-27 00:00:00.000,"2009",,"0013",เอกชน,"001305",คลินิก (เอกชน),เอกชน,,,"2","100101","1000",กรุงเทพฯ,เขตพระนคร,พระบรมมหาราชวัง,"13",เขต 13 กรุงเทพมหานคร,,,"20230425104911"
